ID ra dec pmRA pmDEC Tmag objType typeSrc version HIP TYC UCAC TWOMASS SDSS ALLWISE GAIA APASS KIC POSflag e_pmRA e_pmDEC PMflag plx e_plx PARflag gallong gallat eclong eclat Bmag e_Bmag Vmag e_Vmag umag e_umag gmag e_gmag rmag e_rmag imag e_imag zmag e_zmag Jmag e_Jmag Hmag e_Hmag Kmag e_Kmag TWOMflag prox w1mag e_w1mag w2mag e_w2mag w3mag e_w3mag w4mag e_w4mag GAIAmag e_GAIAmag e_Tmag TESSflag SPFlag Teff e_Teff logg e_logg MH e_MH rad e_rad mass e_mass rho e_rho lumclass lum e_lum d e_d ebv e_ebv numcont contratio disposition duplicate_id priority eneg_EBV epos_EBV EBVflag eneg_Mass epos_Mass eneg_Rad epos_Rad eneg_rho epos_rho eneg_logg epos_logg eneg_lum epos_lum eneg_dist epos_dist distflag eneg_Teff epos_Teff TeffFlag gaiabp e_gaiabp gaiarp e_gaiarp gaiaqflag starchareFlag VmagFlag BmagFlag splists e_RA e_Dec RA_orig Dec_orig e_RA_orig e_Dec_orig raddflag wdflag dstArcSec
341396139 254.009674 -41.91571 nan nan 12.923 STAR 2mass 20190415 "" "" "" 16560232-4154565 "" "" "" "" "" 2mass nan nan "" nan nan "" 343.612815 0.855991 257.46578 -19.169688 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 12.423 nan 13.306 0.09 12.637 0.059 UAA-622-022-0cc-0-0 nan nan nan nan nan nan nan nan nan nan nan 0.75 jhk "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan nan nan nan nan "" nan "" "" nan nan nan "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan "" nan nan nan nan "" "" "" "" "" 80.0 90.0 254.009674 -41.91571 80.0 90.0 "" 0 1311.0277484463581
340416054 253.824946511893 -41.533250261307 -3.51963 -1.7967 12.1817 STAR tmgaia2 20190415 "" "" 243-112229 16551798-4131597 "" J165517.96-413159.6 5966537716870985984 21437333 "" tmgaia2 0.0586309 0.0426942 gaia2 0.910036 0.0286243 gaia2 343.824321721922 1.20321366797204 257.273832676119 -18.8059097403634 14.885 0.033 13.396 0.126 nan nan nan nan nan nan nan nan nan nan 10.937 0.024 10.299 0.023 10.146 0.024 AAA-222-111-000-0-0 nan 9.904 0.024 10.034 0.025 9.657 0.249 7.516 nan 13.0159 0.000371 0.0189 rered gaia2 6944.0 182.286 3.26991 0.0860408 nan nan 4.73154 0.225148 1.52 0.264502 0.0143495 0.00322648 DWARF 46.8963242 6.176925 1066.13 32.815 0.880403 0.0261254 1682 0.8385571 "" "" 3.989502e-06 0.0311803 0.0210705 schlegel 0.190092 0.338912 0.236175 0.214122 0.00207584 0.00437712 0.0910958 0.0809857 5.971 6.38285 31.82 33.81 bj2018 179.25 185.322 dered 13.7989 0.001331 12.1634 0.001171 1 "" ucac4 apassdr9 "" 0.972293300832254 0.662165821417664 253.82492626804 -41.5332579971005 0.0268504530673167 0.0231763910417318 1 0 1312.105411687755
337804463 253.08003659684 -41.6942636940422 3.21407 -3.73884 12.0853 STAR tmgaia2 20190415 "" "" 242-105206 16521919-4141392 "" "" 5969522817908746112 21427218 "" tmgaia2 0.0921958 0.07104 gaia2 0.631264 0.0574138 gaia2 343.347728144057 1.5334789523075 256.709727172826 -19.0324608660499 15.047 0.05 13.667 0.116 nan nan nan nan nan nan nan nan nan nan 10.745 0.024 9.689 0.14 9.13 0.148 ABB-211-111-ccc-0-0 nan nan nan nan nan nan nan nan nan 13.0006 0.000511 0.0448 rered gaia2 6237.0 122.0 nan nan nan nan 8.05723 nan nan nan nan nan GIANT nan nan 1524.89 139.885 0.842217 0.06516835 "" nan "" "" nan 0.0603256 0.0700111 schlegel nan nan nan nan nan nan nan nan nan nan 127.41 152.36 bj2018 nan nan dered 13.8739 0.001211 12.0897 0.000951 1 "" ucac4 apassdr9 "" 1.5300454288455 1.10196276019863 253.080055129408 -41.6942797918272 0.0525410151904378 0.0430890991387586 0 0 1312.5855891629244
338737618 253.265392099096 -41.5227211990599 -4.22899 -3.93187 12.459 STAR tmgaia2 20190415 "" "" 243-111367 16530369-4131218 "" J165303.69-413121.4 5969531309094624512 "" "" tmgaia2 0.0848224 0.0632084 gaia2 0.510725 0.0503323 gaia2 343.568333092541 1.53501955472152 256.833080249307 -18.8453221501741 16.441 0.167 14.602 0.149 nan nan nan nan nan nan nan nan nan nan 10.681 0.028 9.746 0.027 9.456 0.024 AAA-222-111-000-0-0 nan 9.136 0.021 9.282 0.02 9.47 0.075 8.372 nan 13.6808 0.000289 0.0502 rered gaia2 5133.0 123.0 nan nan nan nan 14.0811 nan nan nan nan nan GIANT nan nan 1863.34 182.89 1.03087 0.08203365 "" nan "" "" nan 0.0758331 0.0882342 schlegel nan nan nan nan nan nan nan nan nan nan 165.51 200.27 bj2018 nan nan dered 14.9518 0.006369 12.5503 0.002623 1 "" ucac4 bpbj "" 1.40677968185843 0.980520795948941 253.265367779176 -41.5227381279473 0.0453294229376076 0.0393670737584736 0 0 1313.2670581174905
339572401 253.651591670154 -41.472316215809 nan nan 11.839 STAR tmgaia2 20190415 "" "" "" 16543638-4128203 "" J165436.39-412820.0 5966549983297629952 "" "" tmgaia2 nan nan "" nan nan "" 343.790075230444 1.34248923583594 257.130092059466 -18.7606742298295 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 10.089 0.024 8.308 0.027 7.548 0.018 AAA-211-111-000-0-0 nan 7.165 0.07 7.267 0.034 7.003 0.039 5.92 0.134 16.2368 0.001368 1.0 jhk "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan nan nan nan nan "" nan "" "" nan nan nan "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan "" 20.5453 0.14926 14.4876 0.008097 0 "" "" "" "" 0.226127107892338 0.183405864017781 253.651591670154 -41.472316215809 0.226127107892338 0.183405864017781 -1 0 1313.3669719881946
247267852 253.792726755157 -42.1374735636017 nan nan 12.4887 STAR tmgaia2 20190415 "" "" 240-107194 16551026-4208149 "" J165510.25-420814.8 5966450374411147136 "" "" tmgaia2 nan nan "" nan nan "" 343.338986602731 0.842393019370009 257.323677710051 -19.4087740490597 18.567 0.444 16.741 0.183 nan nan nan nan nan nan nan nan nan nan 9.146 0.03 7.789 0.036 7.244 0.029 AAA-111-111-000-0-0 nan 6.842 0.061 6.991 0.02 7.026 0.034 7.564 0.531 13.9961 0.000596 0.0061 gbprp "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan nan nan nan nan "" nan "" "" nan nan nan "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan "" 17.0761 0.011443 12.4676 0.005359 0 "" ucac4 bpbj "" 0.111148233508572 0.0903349054197521 253.792726755157 -42.1374735636017 0.111148233508572 0.0903349054197521 0 0 1313.7355348734498
338737576 253.25739858726 -41.5264097745008 -0.695504 -5.66564 10.9517 STAR tmgaia2 20190415 "" "" 243-111348 16530177-4131350 "" J165301.77-413135.0 5969531304769694592 21429578 "" tmgaia2 0.106592 0.0786617 gaia2 0.792701 0.045582 gaia2 343.561686920615 1.53731741267022 256.827274987327 -18.8497080414316 13.613 0.037 12.353 0.08 nan nan nan nan nan nan nan nan nan nan 9.633 0.024 8.99 0.022 8.795 0.023 AAA-222-111-000-0-0 nan 8.66 0.022 8.815 0.021 8.984 0.062 7.651 nan 11.8228 0.000237 0.0246 rered gaia2 5988.0 122.0 nan nan nan nan 10.3279 nan nan nan nan nan GIANT nan nan 1221.18 69.845 0.717102 0.0358447 "" nan "" "" nan 0.0341034 0.037586 schlegel nan nan nan nan nan nan nan nan nan nan 65.93 73.76 bj2018 nan nan dered 12.6453 0.001767 10.9506 0.000962 1 "" ucac4 apassdr9 "" 1.76770749839412 1.22017679303044 253.257394587353 -41.5264341682288 0.0523490088452564 0.0473852216911478 0 0 1314.3191173739656
339572468 253.622593697142 -41.4674228375673 0.344298 -1.19873 12.5141 STAR tmgaia2 20190415 "" "" 243-111933 16542942-4128027 "" "" 5966550223815649280 21434410 "" tmgaia2 0.0512707 0.0382976 gaia2 0.754469 0.0320313 gaia2 343.780200868565 1.3624484678448 257.10668229456 -18.7583863304331 15.983 0.182 13.234 0.08 nan nan nan nan nan nan nan nan nan nan 11.616 0.023 11.359 0.025 11.216 0.024 AAA-222-111-000-0-0 nan nan nan nan nan nan nan nan nan 13.01 0.000519 0.0279 rered gaia2 10884.0 637.781 3.94496 0.0829322 nan nan 2.9679 0.12897 2.83 0.402084 0.108253 0.0226678 DWARF 111.364716 28.19925 1278.67 52.855 0.878337 0.0338279 1888 5.52749872 "" "" 4.97602241e-06 0.0391828 0.028473 schlegel 0.394772 0.409397 0.124494 0.133446 0.0197116 0.0256239 0.086277 0.0795875 12.6154 43.7831 50.72 54.99 bj2018 339.769 935.794 dered 13.4683 0.001973 12.3977 0.001789 1 "" ucac4 bpbj "" 0.850266911856402 0.594073681067283 253.622595675429 -41.467427998766 0.0302755818680504 0.0233962008238931 1 0 1314.3594790165178
247261833 253.679354193982 -42.175830086741 -1.00222 -0.12736 12.802 STAR tmgaia2 20190415 "" "" 240-107035 16544304-4210329 "" J165443.01-421032.3 5966495553159204224 21435233 "" tmgaia2 0.0911402 0.0687897 gaia2 1.03538 0.0592507 gaia2 343.256310888682 0.883620416321468 257.239972997903 -19.4567899194783 15.404 0.006 14.302 0.137 nan nan nan nan nan nan nan nan nan nan 11.41 0.024 10.977 0.025 10.809 0.023 AAA-222-111-000-0-0 nan 10.504 0.028 10.475 0.028 11.845 nan 7.928 nan 13.7008 0.000216 0.0266 rered gaia2 5849.0 221.317 3.35668 0.0767366 nan nan 3.57559 0.240892 1.06 0.138715 0.023188 0.00520051 DWARF 13.48081 2.90608 943.354 54.2135 0.726734 0.04241265 1892 2.21869564 "" "" 3.79592439e-06 0.0406992 0.0441261 schlegel 0.151816 0.125613 0.261343 0.220441 0.00480418 0.00559684 0.0860718 0.0674014 3.0063 2.80586 51.161 57.266 bj2018 201.552 241.082 dered 14.5331 0.00175 12.7834 0.001176 1 "" ucac4 apassdr9 "" 1.51478867379776 1.06701639690471 253.679348371307 -42.1758306350967 0.0466123469907145 0.0406879256708022 1 0 1314.6021044456784
247267679 253.821856668285 -42.1242636484968 0.201192 -3.76117 12.8447 STAR tmgaia2 20190415 "" "" 240-107239 16551725-4207273 "" J165517.25-420727.4 5966449790295589504 "" "" tmgaia2 0.0886875 0.0634665 gaia2 0.272827 0.0532699 gaia2 343.3628439466 0.833878563975396 257.344763309003 -19.3931147220303 17.859 0.164 15.376 0.137 nan nan nan nan nan nan nan nan nan nan 10.831 0.023 9.928 0.021 9.608 0.019 AAA-222-111-000-0-0 nan 9.313 0.022 9.447 0.022 9.567 0.086 8.312 nan 14.1475 0.00035 0.2523 rered gaia2 9572.0 146.0 nan nan nan nan 21.2675 nan nan nan nan nan GIANT nan nan 3272.92 613.785 2.00484 0.3054055 "" nan "" "" nan 0.264081 0.34673 schlegel nan nan nan nan nan nan nan nan nan nan 509.36 718.21 bj2018 nan nan dered 15.6043 0.007653 12.9588 0.001714 1 "" ucac4 bpbj "" 1.47383146550498 0.984482540759405 253.821857836214 -42.124279842423 0.0473603567517985 0.0384666682275775 0 0 1317.299536160519
341396201 254.009537767896 -41.923648051684 -0.543953 -0.930641 11.5667 STAR tmgaia2 20190415 "" "" 241-109035 16560229-4155250 "" J165602.31-415524.9 5966479236592772480 21439847 "" tmgaia2 0.0765555 0.0565003 gaia2 0.754523 0.0444206 gaia2 343.606567922379 0.851095524491144 257.466647699594 -19.1775929119814 12.946 0.011 12.342 0.08 nan nan nan nan nan nan nan nan nan nan 10.543 0.023 10.345 0.022 10.177 0.024 AAA-222-111-000-0-0 nan 9.944 0.025 9.97 0.024 9.509 0.303 7.366 0.237 12.0164 0.000196 0.0527 rered gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 1280.67 74.855 1.06346 0.0575205 "" nan "" "" nan 0.0544828 0.0605582 schlegel nan nan nan nan nan nan nan nan nan nan 70.57 79.14 bj2018 nan nan "" 12.4588 0.001247 11.3967 0.000797 1 "" ucac4 apassdr9 "" 1.27139459329161 0.876413301002659 254.009534620171 -41.9236520586106 0.0418099402235568 0.0339715642523865 -1 0 1317.8776898570186
337804483 253.078249803996 -41.6935676807515 nan nan 11.86 STAR tmgaia2 20190415 "" "" "" 16521877-4141367 "" J165218.80-414136.8 5969522822239183872 "" "" tmgaia2 nan nan "" nan nan "" 343.347412779064 1.53495477660193 256.708248341473 -19.031933918328 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 10.11 0.049 8.519 0.053 7.823 0.036 AAA-211-111-000-0-0 nan 7.263 0.027 7.272 0.019 6.584 0.018 5.409 0.044 15.9395 0.00347 1.0 jhk "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan nan nan nan nan "" nan "" "" nan nan nan "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan "" 20.453 0.113356 14.2425 0.020143 0 "" "" "" "" 0.225165600137024 0.167770810904472 253.078249803996 -41.6935676807515 0.225165600137024 0.167770810904472 -1 0 1317.9724491650038
246952897 253.357908012486 -42.1684164179498 -1.12402 -4.13123 12.8833 STAR tmgaia2 20190415 "" "" 240-106626 16532589-4210062 "" J165325.94-421005.5 5965009086466032896 21430858 "" tmgaia2 0.0510343 0.0367878 gaia2 0.537775 0.0328626 gaia2 343.111760921327 1.073150555321 256.988169348358 -19.4779445194324 14.943 0.015 13.945 0.103 nan nan nan nan nan nan nan nan nan nan 11.615 0.023 11.199 0.022 11.094 0.021 AAA-222-111-000-0-0 nan 10.803 0.028 10.907 0.029 9.529 nan 7.454 nan 13.4807 0.000204 0.0747 rered gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 1768.57 105.5 1.49348 0.0777377 "" nan "" "" nan 0.0738186 0.0816568 schlegel nan nan nan nan nan nan nan nan nan nan 99.35 111.65 bj2018 nan nan "" 14.1338 0.001257 12.6992 0.000857 1 "" ucac4 apassdr9 "" 0.84831242212274 0.570656797511765 253.357901482946 -42.1684342051904 0.0297995542531725 0.0225546019156485 -1 0 1318.8080229147172
338738128 253.372559444486 -41.4810472092611 12.1732 -20.4908 12.5265 STAR tmgaia2 20190415 "" "" 243-111535 16532941-4128517 "" J165329.49-412851.2 5969532374246480896 21431047 "" tmgaia2 0.0469419 0.0329279 gaia2 2.43942 0.0238055 gaia2 343.6514060582 1.4992102031093 256.911944620433 -18.7942707101408 14.213 0.012 13.352 0.114 nan nan nan nan nan nan nan nan nan nan 11.626 0.024 11.222 0.025 11.046 0.023 AAA-222-111-000-0-0 nan 10.814 0.024 10.82 0.024 11.012 nan 7.662 nan 13.1108 0.00034 0.0062 rered gaia2 5959.0 132.008 4.39171 0.079583 nan nan 1.10126 0.0522362 1.09 0.141714 0.816119 0.174278 DWARF 1.3777498 0.06321 405.182 3.938 0.27591 0.009977355 2112 0.49048245 "" "" 3.118419e-05 0.00923261 0.0107221 schlegel 0.150048 0.133381 0.0491055 0.0553668 0.130674 0.217882 0.0917874 0.0673787 0.0573128 0.0691072 3.9 3.976 bj2018 92.182 171.834 dered 13.5938 0.001314 12.4683 0.000933 1 "" ucac4 apassdr9 "" 0.778425064478486 0.510771759720372 253.37262940464 -41.4811354335598 0.0251026670099176 0.0199385370537215 1 0 1319.1409017349984
340495139 253.906560396291 -41.5856528181372 nan nan 10.845 STAR tmgaia2 20190415 "" "" "" 16553757-4135083 "" J165537.57-413508.4 5966534555775023232 "" "" tmgaia2 nan nan "" nan nan "" 343.821835321967 1.12278472684485 257.344390779588 -18.8508220653135 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 9.095 0.056 7.311 0.047 6.526 0.042 AAA-111-111-000-0-0 nan 6.133 0.097 6.007 0.043 5.74 0.018 5.211 0.068 15.4888 0.005506 1.0 jhk "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan nan nan nan nan "" nan "" "" nan nan nan "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan "" 20.8284 0.150291 13.69 0.017963 0 "" "" "" "" 0.19951170402405 0.169753996823818 253.906560396291 -41.5856528181372 0.19951170402405 0.169753996823818 -1 0 1321.9704631146194
247267804 253.80829905871 -42.1331336397112 -1.9461 -0.76136 11.0574 STAR tmgaia2 20190415 "" "" 240-107220 16551399-4207593 "" J165513.98-420759.0 5966450408770879872 21437100 "" tmgaia2 0.0919322 0.064066 gaia2 0.446438 0.0484462 gaia2 343.349625111965 0.83613168832479 257.335282622242 -19.4031051523996 15.554 0.044 13.408 0.069 nan nan nan nan nan nan nan nan nan nan 9.234 0.02 8.255 0.034 7.984 0.046 AAA-111-111-000-0-0 nan 7.752 0.025 7.934 0.019 8.01 0.052 7.185 nan 12.3139 0.000286 0.0908 rered gaia2 6388.0 124.0 nan nan nan nan 29.1253 nan nan nan nan nan GIANT nan nan 2113.26 226.18 1.39444 0.1312485 "" nan "" "" nan 0.119432 0.143065 schlegel nan nan nan nan nan nan nan nan nan nan 202.86 249.5 bj2018 nan nan dered 13.6448 0.005819 11.1818 0.001161 1 "" ucac4 apassdr9 "" 1.52778824557899 0.993802304440655 253.808287759927 -42.1331369177896 0.0487838251842912 0.0393489743520252 0 0 1323.0024265026607
246631727 253.129692694108 -42.0363068568414 -0.617097 -2.39949 12.5028 STAR tmgaia2 20190415 "" "" 240-106349 16523113-4202106 "" "" 5965014446585310592 21427862 "" tmgaia2 0.0527641 0.038181 gaia2 0.598369 0.0300741 gaia2 343.106759873176 1.28785610761016 256.792926566691 -19.3674049522439 14.599 0.03 14.085 0.08 nan nan nan nan nan nan nan nan nan nan 12.626 0.024 12.394 0.027 12.234 0.027 AAA-222-111-00s-0-0 nan nan nan nan nan nan nan nan nan 13.8728 0.000381 0.6 rered gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 1597.02 78.695 1.4243 0.0605487 "" nan "" "" nan 0.0580563 0.0630411 schlegel nan nan nan nan nan nan nan nan nan nan 74.9 82.49 bj2018 nan nan "" 14.2131 0.001612 13.3649 0.001439 1 "" ucac4 apassdr9 "" 0.876559209682598 0.592217248286012 253.129689116793 -42.036317187979 0.0272460544216831 0.022079840062971 -1 1 1323.0750620869553
338638415 253.124692816508 -41.6235398354458 -0.92622 -1.83365 12.3746 STAR tmgaia2 20190415 "" "" 242-105280 16522992-4137247 "" J165229.89-413725.2 5969523470749349760 21427799 "" tmgaia2 0.0848902 0.0635778 gaia2 0.647807 0.045341 gaia2 343.423588448276 1.55256724982634 256.735601180745 -18.9581881398682 13.435 0.023 13.036 0.092 nan nan nan nan nan nan nan nan nan nan 11.452 0.028 11.143 0.036 10.94 0.031 AAE-222-111-000-0-0 nan 10.556 0.026 10.593 0.023 9.689 0.085 7.984 0.457 12.7364 0.000412 0.0439 rered gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 1483.69 102.63 0.836665 0.04899525 "" nan "" "" nan 0.0462297 0.0517608 schlegel nan nan nan nan nan nan nan nan nan nan 95.7 109.56 bj2018 nan nan "" 13.0741 0.001775 12.219 0.001348 1 "" ucac4 apassdr9 "" 1.40834091247164 0.986249710382971 253.124687481716 -41.6235477303279 0.0443299242363003 0.0395621079529981 -1 0 1323.945707513205
339572548 253.586232050539 -41.4604046107809 -5.58056 -4.94881 8.779 STAR tmgaia2 20190415 "" "" 243-111864 16542069-4127374 "" J165420.76-412737.0 5966552869515509632 "" "" tmgaia2 0.32823 0.251716 gaia2 1.19223 0.171638 gaia2 343.768485411193 1.38803283225452 257.077229786723 -18.7546486453031 14.971 0.383 14.254 0.08 nan nan nan nan nan nan nan nan nan nan 5.678 0.02 4.624 0.208 4.093 0.036 ACE-131-111-0d0-0-0 nan 3.703 0.297 3.839 0.138 2.758 0.014 1.75 0.023 10.6352 0.004377 0.0181 rered gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 842.609 137.203 0.561584 0.08384055 "" nan "" "" nan 0.0718171 0.095864 schlegel nan nan nan nan nan nan nan nan nan nan 115.745 158.661 bj2018 nan nan "" 14.2899 0.017049 9.09323 0.020197 1 "" ucac4 bpbj "" 5.44309140203572 3.90470501034008 253.586199988917 -41.4604259181618 0.190701597167139 0.155737805849804 -1 0 1325.611146079546
247567897 254.004861630443 -41.9436253947705 2.31267 -5.68101 12.5654 STAR tmgaia2 20190415 "" "" 241-109025 16560116-4156369 "" J165601.15-415636.6 5966455764584747648 21439764 "" tmgaia2 0.0471801 0.0333553 gaia2 0.984656 0.0249623 gaia2 343.588813099162 0.841296015186127 257.465443832291 -19.1978389642419 14.043 0.035 13.305 0.126 nan nan nan nan nan nan nan nan nan nan 11.648 0.032 11.33 0.032 11.173 0.03 AAA-222-111-000-0-0 nan 10.931 0.028 11.089 0.028 11.258 nan 8.785 nan 13.073 0.000408 0.017 rered gaia2 9765.0 352.658 4.10261 0.0636912 nan nan 2.32181 0.0675377 2.49 0.342764 0.198938 0.0315236 DWARF 44.1608543 7.399925 987.293 24.531 0.817413 0.0227086 1779 1.3434087 "" "" 9.294615e-06 0.0206794 0.0247378 schlegel 0.326948 0.358581 0.0802457 0.0548296 0.0353547 0.0276925 0.0687479 0.0586345 6.88955 7.9103 23.935 25.127 bj2018 263.408 441.908 dered 13.5227 0.002005 12.451 0.001547 1 "" ucac4 apassdr9 "" 0.783530976416365 0.517392741970226 254.004875017498 -41.9436498546757 0.0237301139692143 0.0199713868408312 1 0 1326.647704202051
337801486 253.074352357287 -41.9616848852612 -0.570487 -2.86755 11.2827 STAR tmgaia2 20190415 "" "" 241-107465 16521784-4157420 "" J165217.84-415742.0 5968017345971513088 21427115 "" tmgaia2 0.0625622 0.0444055 gaia2 0.31712 0.0347483 gaia2 343.138339828578 1.36699567631755 256.73998091883 -19.2983845305755 13.922 0.016 13.204 0.103 nan nan nan nan nan nan nan nan nan nan 11.57 0.023 11.385 0.023 11.263 0.023 AAA-222-111-000-0-0 nan 11.172 0.033 11.277 0.036 11.317 nan 7.769 nan 12.9512 0.000316 0.6 rered gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 2886.09 300.795 1.8765 0.1458675 "" nan "" "" nan 0.13544 0.156295 schlegel nan nan nan nan nan nan nan nan nan nan 270.73 330.86 bj2018 nan nan "" 13.3916 0.001472 12.3286 0.000893 1 "" ucac4 apassdr9 "" 1.03907339833048 0.688775560026767 253.074349054047 -41.9616972316572 0.0323010411852357 0.0259843553436296 -1 0 1327.817357850213
246631341 253.101374013579 -42.0050609171851 nan nan 11.083 STAR tmgaia2 20190415 "" "" "" 16522433-4200182 "" J165224.32-420018.2 5965014824542442112 "" "" tmgaia2 nan nan "" nan nan "" 343.117559167305 1.32394530099854 256.766753198258 -19.3389706993111 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 9.333 0.02 7.374 0.033 6.494 0.02 AAA-111-111-000-0-0 nan 5.744 0.094 5.888 0.028 5.667 0.017 5.006 0.037 16.1161 0.003167 1.0 jhk "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan nan nan nan nan "" nan "" "" nan nan nan "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan "" 21.2914 0.215665 14.2904 0.013739 0 "" "" "" "" 0.274259004342058 0.192079226475317 253.101374013579 -42.0050609171851 0.274259004342058 0.192079226475317 -1 0 1328.4021986164698
337804353 253.071375336294 -41.6983078720601 -2.57938 -2.34515 12.8496 STAR tmgaia2 20190415 "" "" 242-105193 16521712-4141538 "" J165217.13-414153.8 5969522822239183488 21427083 "" tmgaia2 0.129758 0.0901318 gaia2 0.381628 0.0886298 gaia2 343.340495431638 1.5359090680881 256.70346145346 -19.0372667808104 18.69 0.2 16.095 0.16 nan nan nan nan nan nan nan nan nan nan 10.64 0.024 9.636 0.027 9.243 0.019 AAA-222-111-000-0-0 nan 8.899 0.023 8.995 0.02 9.022 0.046 8.341 nan 14.4409 0.000474 0.1161 rered gaia2 4157.0 122.0 nan nan nan nan 30.4036 nan nan nan nan nan GIANT nan nan 2459.8 618.335 1.22962 0.2285425 "" nan "" "" nan 0.192161 0.264924 schlegel nan nan nan nan nan nan nan nan nan nan 480.61 756.06 bj2018 nan nan dered 16.3445 0.005912 13.1216 0.002069 1 "" ucac4 bpbj "" 2.1537056589554 1.39816020128025 253.071360462461 -41.6983179692347 0.0812662229724841 0.0558845596173715 0 0 1329.1147569220468
337803315 253.044882055046 -41.7753907621363 0.761287 -1.17298 12.8744 STAR tmgaia2 20190415 "" "" 242-105154 16521076-4146313 "" J165210.73-414631.8 5968021129876602624 21426734 "" tmgaia2 0.0572834 0.040152 gaia2 0.608135 0.0385171 gaia2 343.268366301799 1.50223931755631 256.692704487399 -19.1161924119773 13.586 0.022 13.293 0.092 nan nan nan nan nan nan nan nan nan nan 12.174 0.024 12.02 0.027 12.016 0.023 AAA-222-111-000-0-0 nan 11.696 0.035 11.788 0.033 10.706 0.195 8.055 0.446 13.0879 0.000318 0.0412 rered gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 1574.46 98.075 0.827451 0.0434483 "" nan "" "" nan 0.0412512 0.0456454 schlegel nan nan nan nan nan nan nan nan nan nan 92.11 104.04 bj2018 nan nan "" 13.3258 0.00127 12.6868 0.001561 1 "" ucac4 apassdr9 "" 0.951172224037504 0.622840608787192 253.044886450232 -41.775395812467 0.0395739180073906 0.024564877740393 -1 0 1329.42719797144
247267665 253.831803439912 -42.1232326776792 -0.591861 -3.12761 11.8892 STAR tmgaia2 20190415 "" "" 240-107256 16551963-4207235 "" J165519.62-420723.4 5966449790295580672 21437438 "" tmgaia2 0.0952621 0.0684347 gaia2 0.372468 0.0595464 gaia2 343.368279711538 0.82878453996803 257.352401996526 -19.391224319212 15.622 0.097 14.124 0.103 nan nan nan nan nan nan nan nan nan nan 10.042 0.024 9.188 0.024 8.875 0.021 AAA-222-111-000-0-0 nan 8.668 0.024 8.779 0.021 9.105 0.098 8.705 nan 13.103 0.000381 0.1651 rered gaia2 7582.0 124.0 nan nan nan nan 21.9224 nan nan nan nan nan GIANT nan nan 2500.08 401.105 1.58759 0.2181905 "" nan "" "" nan 0.190368 0.246013 schlegel nan nan nan nan nan nan nan nan nan nan 340.84 461.37 bj2018 nan nan dered 14.3898 0.004775 11.9823 0.001155 1 "" ucac4 apassdr9 "" 1.58307124062494 1.06152704391122 253.831800004187 -42.123246143778 0.0504615239579655 0.0409252798679786 0 0 1329.987906264531
338738031 253.334889016083 -41.4887531901307 -1.11328 -1.57283 12.148 STAR tmgaia2 20190415 "" "" "" 16532037-4129194 "" J165320.36-412919.4 5969531137295920128 "" "" tmgaia2 0.281645 0.200462 gaia2 0.445317 0.150728 gaia2 343.627587132554 1.51620448071611 256.883330774325 -18.8053175013503 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 10.398 0.023 8.87 0.038 8.245 0.024 AAA-211-111-000-0-0 nan 7.892 0.023 8.01 0.02 7.782 0.027 7.747 0.529 15.6774 0.002171 1.0 jhk gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 2201.47 931.205 1.22355 0.382975 "" nan "" "" nan 0.289855 0.476095 schlegel nan nan nan nan nan nan nan nan nan nan 621.6 1240.81 bj2018 nan nan "" nan 0.0 nan 0.0 -1 "" "" "" "" 4.6705968367405 3.1095068179812 253.334882617231 -41.4887599620379 0.151663759453269 0.120760801382627 -1 -1 1330.7505058202057
